8,0 799.870.688 6.000 133.311,0 128.928,0 127.552 2.642.976 61.153,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 798.372.704 6.000 133.062,0 129.568,0 128.224 1.983.392 35.658,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 797.602.208 6.000 132.933,0 130.208,0 128.864 343.584 19.158,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 806.111.808 6.000 134.352,0 129.600,0 128.288 3.636.992 56.041,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 800.797.120 6.000 133.466,0 129.120,0 127.808 1.709.536 31.447,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 797.498.912 6.000 132.916,0 129.312,0 127.904 3.270.560 47.052,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 795.698.624 6.000 132.616,0 129.760,0 128.320 346.688 17.663,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 820.230.624 6.000 136.705,0 130.368,0 129.152 352.672 28.548,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 797.624.128 6.000 132.937,0 129.216,0 127.840 349.248 23.551,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 801.568.480 6.000 133.594,0 129.696,0 127.968 348.704 23.722,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 800.870.336 6.000 133.478,0 129.760,0 128.384 1.635.072 28.690,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 819.066.848 6.000 136.511,0 130.176,0 128.896 2.130.848 39.150,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 820.874.496 6.000 136.812,0 130.048,0 128.576 350.048 23.076,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 801.417.984 6.000 133.569,0 130.176,0 128.800 1.141.760 21.297,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 799.624.064 6.000 133.270,0 129.632,0 128.320 2.000.096 32.177,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 793.497.952 6.000 132.249,0 129.184,0 127.840 1.692.640 27.353,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 805.805.920 6.000 134.301,0 129.184,0 127.968 351.040 27.365,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 822.733.280 6.000 137.122,0 129.792,0 128.448 3.214.432 52.333,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 803.253.408 6.000 133.875,0 129.600,0 128.224 3.680.256 51.550,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 801.926.112 6.000 133.654,0 130.368,0 129.280 348.352 17.993,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 799.756.192 6.000 133.292,0 129.344,0 128.000 1.923.072 32.013,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 793.859.904 6.000 132.310,0 129.504,0 128.352 341.920 18.677,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 797.359.968 6.000 132.893,0 127.424,0 126.016 1.198.016 30.577,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 793.735.808 6.000 132.289,0 128.480,0 127.136 2.004.992 41.259,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 806.856.448 6.000 134.476,0 129.280,0 128.096 2.061.920 37.968,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 805.373.696 6.000 134.228,0 129.792,0 128.576 2.146.432 35.358,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 819.652.544 6.000 136.608,0 130.432,0 128.704 357.696 28.795,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 799.472.928 6.000 133.245,0 130.048,0 128.832 1.173.312 21.793,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 804.511.456 6.000 134.085,0 129.696,0 128.480 1.780.288 33.028,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 793.277.664 6.000 132.212,0 129.504,0 128.320 340.864 17.623,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 804.195.072 6.000 134.032,0 129.824,0 128.480 349.728 24.948,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 807.221.824 6.000 134.537,0 128.928,0 127.520 3.666.688 54.064,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 792.268.992 6.000 132.044,0 129.088,0 127.904 341.088 16.337,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 804.871.392 6.000 134.145,0 129.408,0 128.032 1.973.696 37.469,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 798.187.168 6.000 133.031,0 130.432,0 129.184 1.500.512 24.550,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 810.702.368 6.000 135.117,0 129.280,0 128.000 352.128 30.696,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 799.963.296 6.000 133.327,0 129.728,0 128.320 1.102.656 24.394,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 808.402.816 6.000 134.733,0 130.112,0 128.640 2.054.592 40.091,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 787.442.880 6.000 131.240,0 128.640,0 127.392 341.792 18.454,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.256.768 6.000 132.709,0 129.440,0 128.128 1.854.112 30.122,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 809.532.736 6.000 134.922,0 130.752,0 129.504 354.912 24.242,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 800.231.008 6.000 133.371,0 129.344,0 127.904 1.541.568 31.011,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 808.851.616 6.000 134.808,0 129.568,0 128.352 358.496 29.682,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 800.612.864 6.000 133.435,0 128.832,0 127.488 2.302.944 39.982,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 798.416.928 6.000 133.069,0 129.728,0 128.224 345.344 20.441,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 800.642.976 6.000 133.440,0 129.696,0 128.448 1.134.816 26.448,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 794.164.864 6.000 132.360,0 129.472,0 128.096 1.432.832 24.609,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 821.897.440 6.000 136.982,0 129.568,0 128.224 361.152 34.212,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 812.442.912 6.000 135.407,0 129.632,0 128.480 3.287.488 55.123,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 803.857.824 6.000 133.976,0 130.048,0 128.576 3.677.792 58.907,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.936.160 6.000 132.822,0 129.792,0 128.448 1.520.192 25.899,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 805.061.248 6.000 134.176,0 130.336,0 128.864 3.691.296 60.136,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 794.108.320 6.000 132.351,0 129.344,0 127.968 341.440 17.233,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 801.412.448 6.000 133.568,0 130.368,0 128.896 358.176 21.259,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 791.545.504 6.000 131.924,0 129.440,0 127.904 357.184 16.524,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 790.032.736 6.000 131.672,0 127.808,0 126.464 1.948.096 34.230,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.679.744 6.000 133.780,0 129.344,0 128.032 1.995.392 34.117,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.527.488 6.000 132.754,0 129.280,0 128.032 2.046.912 30.849,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.333.024 6.000 132.722,0 129.760,0 128.384 927.008 20.149,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 805.946.272 6.000 134.324,0 129.856,0 128.384 350.848 24.524,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.682.752 6.000 132.780,0 129.600,0 128.512 348.672 18.652,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 803.801.728 6.000 133.967,0 129.760,0 128.416 354.272 24.855,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 801.623.200 6.000 133.603,0 130.240,0 128.896 2.137.888 32.617,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 805.752.608 6.000 134.292,0 129.920,0 128.704 3.685.920 58.926,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.901.760 6.000 132.817,0 128.704,0 127.072 358.144 23.440,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 798.120.736 6.000 133.020,0 129.728,0 128.256 347.200 20.935,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 797.646.368 6.000 132.941,0 128.896,0 127.520 1.136.192 27.415,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 789.423.936 6.000 131.570,0 128.288,0 127.232 1.210.976 21.995,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 801.193.920 6.000 133.532,0 129.760,0 128.576 2.000.192 32.572,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 798.346.752 6.000 133.057,0 129.184,0 128.000 1.676.736 36.157,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 795.330.784 6.000 132.555,0 129.696,0 128.288 342.464 15.855,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.519.744 6.000 132.753,0 129.376,0 128.160 344.160 21.437,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 797.218.720 6.000 132.869,0 129.760,0 128.448 1.774.720 27.265,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 798.415.328 6.000 133.069,0 129.760,0 128.576 1.985.920 30.303,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 799.258.464 6.000 133.209,0 129.344,0 128.032 350.624 23.230,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 794.888.256 6.000 132.481,0 128.992,0 127.776 343.488 19.120,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.547.840 6.000 133.758,0 129.824,0 128.416 2.018.368 36.514,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 792.832.352 6.000 132.138,0 129.280,0 128.128 1.938.880 28.894,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 798.242.624 6.000 133.040,0 129.696,0 128.448 358.304 21.421,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 838.506.656 6.000 139.751,0 128.352,0 126.976 913.952 40.099,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 795.902.752 6.000 132.650,0 129.216,0 127.904 1.985.984 31.442,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 801.489.440 6.000 133.581,0 129.024,0 127.616 3.499.712 55.159,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 804.640.000 6.000 134.106,0 130.432,0 129.216 2.469.312 42.132,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 804.859.136 6.000 134.143,0 129.824,0 128.320 1.644.256 32.914,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 801.751.168 6.000 133.625,0 129.856,0 128.608 1.662.080 28.766,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 792.921.856 6.000 132.153,0 129.728,0 128.384 191.072 9.460,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 794.562.848 6.000 132.427,0 129.376,0 128.000 2.124.160 34.163,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 792.549.760 6.000 132.091,0 129.216,0 127.712 344.640 17.667,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 798.972.736 6.000 133.162,0 130.048,0 128.672 1.132.064 21.998,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 795.945.536 6.000 132.657,0 129.888,0 128.512 347.168 16.952,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.220.896 6.000 132.703,0 129.632,0 128.448 1.269.792 26.536,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.285.856 6.000 132.714,0 129.760,0 128.480 1.935.072 28.075,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.696.000 6.000 133.782,0 129.376,0 127.936 2.045.504 40.936,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 799.226.784 6.000 133.204,0 129.824,0 128.512 356.480 21.194,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 804.703.968 6.000 134.117,0 129.568,0 128.224 3.439.680 48.824,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 803.916.576 6.000 133.986,0 129.792,0 128.576 2.108.192 35.073,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 805.921.056 6.000 134.320,0 129.280,0 127.872 350.464 25.538,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.960.576 6.000 133.826,0 130.112,0 128.672 2.079.776 33.137,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 800.005.920 6.000 133.334,0 129.664,0 128.512 2.600.256 38.562,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 803.024.640 6.000 133.837,0 129.984,0 128.640 937.056 24.064,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 801.606.176 6.000 133.601,0 129.984,0 128.640 1.106.688 28.248,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 794.844.032 6.000 132.474,0 129.792,0 128.224 928.736 19.915,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 801.510.720 6.000 133.585,0 128.768,0 127.040 361.056 28.772,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 874.186.016 6.000 145.697,0 129.696,0 128.256 347.712 47.323,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 800.485.280 6.000 133.414,0 129.472,0 128.128 355.264 21.346,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 801.517.888 6.000 133.586,0 129.632,0 128.256 1.986.496 37.568,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 797.465.088 6.000 132.910,0 129.824,0 128.448 1.444.544 26.094,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 879.358.368 6.000 146.559,0 130.240,0 128.736 3.256.608 62.361,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 820.400.096 6.000 136.733,0 129.728,0 128.384 355.200 33.992,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 800.904.896 6.000 133.484,0 129.824,0 128.416 2.129.312 34.632,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 831.592.736 6.000 138.598,0 129.920,0 128.512 351.040 36.953,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 804.201.856 6.000 134.033,0 129.792,0 128.544 2.079.040 39.154,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 804.466.464 6.000 134.077,0 129.856,0 128.384 2.055.136 36.293,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 876.225.568 6.000 146.037,0 129.824,0 128.416 365.056 48.054,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 800.745.696 6.000 133.457,0 129.888,0 128.448 2.021.024 32.248,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 825.228.704 6.000 137.538,0 130.400,0 129.056 919.424 34.412,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 799.078.528 6.000 133.179,0 130.240,0 128.832 344.064 19.210,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 808.887.232 6.000 134.814,0 129.408,0 128.224 1.697.248 34.899,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 804.597.664 6.000 134.099,0 129.984,0 128.576 1.981.920 37.275,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 793.723.072 6.000 132.287,0 129.920,0 128.416 351.456 17.189,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 792.060.736 6.000 132.010,0 128.768,0 127.296 1.290.528 23.825,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 800.203.968 6.000 133.367,0 130.272,0 129.024 2.205.760 28.740,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 797.260.096 6.000 132.876,0 129.696,0 128.576 1.522.080 30.773,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 798.818.848 6.000 133.136,0 129.504,0 128.256 2.009.120 32.334,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 798.288.960 6.000 133.048,0 129.120,0 127.744 1.997.280 38.822,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 805.688.512 6.000 134.281,0 130.176,0 128.704 2.159.552 34.446,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 804.030.176 6.000 134.005,0 130.208,0 128.512 2.007.872 32.492,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 789.027.840 6.000 131.504,0 128.768,0 127.520 340.320 16.691,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 799.404.224 6.000 133.234,0 129.440,0 128.160 1.893.696 33.877,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 806.802.944 6.000 134.467,0 130.304,0 128.704 354.496 24.359,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 799.558.560 6.000 133.259,0 129.824,0 128.384 1.125.088 23.699,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 828.692.128 6.000 138.115,0 130.528,0 128.960 2.016.576 41.301,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 790.616.032 6.000 131.769,0 128.992,0 127.744 340.672 18.446,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 797.991.808 6.000 132.998,0 129.408,0 127.968 1.833.408 31.850,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 798.870.432 6.000 133.145,0 129.536,0 128.192 2.991.200 48.262,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 797.022.368 6.000 132.837,0 129.600,0 128.128 361.984 20.758,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 791.539.936 6.000 131.923,0 129.056,0 127.904 348.416 19.097,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 807.596.864 6.000 134.599,0 130.368,0 129.120 2.315.296 36.915,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 824.130.464 6.000 137.355,0 130.016,0 128.512 1.128.576 31.267,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.326.592 6.000 133.721,0 129.792,0 128.512 2.296.832 37.949,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 801.175.840 6.000 133.529,0 130.400,0 129.184 1.120.640 22.114,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.102.592 6.000 133.683,0 129.376,0 128.064 1.201.344 27.961,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 809.026.464 6.000 134.837,0 129.824,0 128.576 2.126.496 38.195,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 797.404.928 6.000 132.900,0 129.696,0 128.352 2.081.056 34.833,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 804.420.416 6.000 134.070,0 129.856,0 128.352 350.752 24.217,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 794.598.944 6.000 132.433,0 128.960,0 127.808 349.856 20.770,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 805.214.752 6.000 134.202,0 129.440,0 128.192 1.129.536 28.106,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.073.600 6.000 133.678,0 129.792,0 128.352 2.009.312 32.709,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 801.991.776 6.000 133.665,0 130.208,0 128.896 2.013.728 31.660,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 800.945.632 6.000 133.490,0 129.472,0 128.256 1.722.432 29.374,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 800.601.344 6.000 133.433,0 129.536,0 128.224 2.019.104 32.762,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 828.927.008 6.000 138.154,0 129.376,0 128.128 2.003.296 43.398,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 818.643.232 6.000 136.440,0 130.048,0 128.608 192.128 17.507,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 799.920.288 6.000 133.320,0 129.696,0 128.320 352.032 22.932,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 800.683.200 6.000 133.447,0 130.272,0 128.992 924.736 19.882,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 787.739.040 6.000 131.289,0 128.896,0 127.520 341.216 15.602,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 804.592.320 6.000 134.098,0 129.760,0 128.288 1.141.472 27.386,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 799.493.728 6.000 133.249,0 129.152,0 127.776 3.502.432 50.891,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 812.878.368 6.000 135.479,0 130.976,0 129.536 2.050.944 41.864,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 832.948.352 6.000 138.824,0 129.632,0 128.000 2.362.720 47.869,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 799.813.696 6.000 133.302,0 130.144,0 128.672 352.224 19.093,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 801.168.288 6.000 133.528,0 130.240,0 128.960 2.009.120 32.349,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 798.772.448 6.000 133.128,0 129.760,0 128.480 351.616 20.695,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 799.044.160 6.000 133.174,0 129.824,0 128.448 348.256 21.556,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 789.969.408 6.000 131.661,0 128.256,0 126.880 1.165.696 26.756,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 863.489.728 6.000 143.915,0 129.440,0 127.872 365.344 40.340,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 804.857.440 6.000 134.142,0 130.272,0 128.928 2.069.728 32.521,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 824.515.104 6.000 137.419,0 130.400,0 129.056 354.240 28.103,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 795.487.200 6.000 132.581,0 129.120,0 127.904 355.456 21.151,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.279.808 6.000 132.713,0 129.568,0 128.064 343.648 19.296,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 792.799.520 6.000 132.133,0 129.312,0 128.096 914.080 19.459,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 813.987.232 6.000 135.664,0 129.952,0 128.576 2.209.088 38.415,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 802.860.864 6.000 133.810,0 129.536,0 128.352 2.477.408 45.026,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 793.253.792 6.000 132.209,0 129.696,0 128.352 342.304 16.338,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 805.809.408 6.000 134.301,0 129.472,0 128.096 344.928 22.154,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 799.170.464 6.000 133.195,0 129.536,0 128.032 1.672.128 29.295,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.110.720 6.000 132.685,0 129.088,0 127.712 350.656 21.626,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 796.965.504 6.000 132.827,0 129.120,0 127.648 920.480 23.702,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 810.193.152 6.000 135.032,0 129.920,0 128.544 1.685.408 29.772,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 797.507.456 6.000 132.917,0 129.536,0 128.288 354.848 21.743,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 801.260.608 6.000 133.543,0 130.080,0 128.800 924.704 23.910,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 803.023.776 6.000 133.837,0 130.016,0 128.768 1.207.904 28.156,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
8,0 808.729.152 6.000 134.788,0 130.464,0 129.152 3.077.952 46.192,0 CUDA_KERNEL cuda_time_step(int, int, float *, float *, float *, float *)
