46,0 33.793.339.104 6.000 5.632.223,0 5.543.424,0 5.528.640 13.438.304 619.957,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.347.569.120 6.000 5.557.928,0 5.544.512,0 5.529.952 13.432.352 253.923,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.441.739.648 6.000 5.573.623,0 5.543.392,0 5.531.040 13.436.064 388.558,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.328.112.288 6.000 5.554.685,0 5.543.840,0 5.523.232 13.435.616 222.661,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.354.917.184 6.000 5.559.152,0 5.545.728,0 5.517.696 13.435.936 239.288,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.329.329.760 6.000 5.554.888,0 5.544.512,0 5.530.976 13.432.448 197.445,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.334.185.856 6.000 5.555.697,0 5.547.584,0 5.533.792 13.434.688 180.006,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.392.788.288 6.000 5.565.464,0 5.545.248,0 5.533.280 13.436.960 310.315,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.389.261.120 6.000 5.564.876,0 5.542.432,0 5.529.056 13.440.864 327.179,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.401.106.112 6.000 5.566.851,0 5.545.120,0 5.533.344 13.438.752 322.484,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.329.617.504 6.000 5.554.936,0 5.546.240,0 5.533.824 13.433.728 184.459,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.347.944.704 6.000 5.557.990,0 5.545.568,0 5.531.424 13.434.944 230.767,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.326.849.824 6.000 5.554.475,0 5.545.696,0 5.531.392 13.436.192 181.251,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.360.827.456 6.000 5.560.137,0 5.544.896,0 5.532.448 14.068.960 284.727,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.435.555.872 6.000 5.572.592,0 5.546.848,0 5.532.896 13.434.752 352.836,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.331.993.248 6.000 5.555.332,0 5.543.552,0 5.529.408 13.443.296 226.762,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.342.481.728 6.000 5.557.080,0 5.542.368,0 5.525.888 10.072.832 193.039,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.402.369.728 6.000 5.567.061,0 5.543.808,0 5.531.808 13.435.104 336.926,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.321.766.656 6.000 5.553.627,0 5.541.728,0 5.529.344 13.438.752 228.768,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.324.147.360 6.000 5.554.024,0 5.541.952,0 5.528.192 13.437.088 235.993,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.315.845.184 6.000 5.552.640,0 5.540.544,0 5.527.744 13.439.168 228.982,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.330.865.856 6.000 5.555.144,0 5.543.200,0 5.530.848 13.435.872 196.166,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.325.075.520 6.000 5.554.179,0 5.542.560,0 5.530.528 13.431.488 228.189,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.389.420.800 6.000 5.564.903,0 5.543.936,0 5.521.184 13.438.656 316.907,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 32.944.393.440 6.000 5.490.732,0 5.473.824,0 5.459.456 17.035.008 302.358,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.331.891.744 6.000 5.555.315,0 5.540.640,0 5.528.576 13.438.464 262.507,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.413.365.792 6.000 5.568.894,0 5.543.744,0 5.531.808 13.432.640 350.968,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.313.105.408 6.000 5.552.184,0 5.543.680,0 5.530.240 13.443.488 184.666,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.499.362.496 6.000 5.583.227,0 5.541.504,0 5.528.384 16.642.496 478.352,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.324.653.792 6.000 5.554.109,0 5.543.744,0 5.529.376 13.440.640 219.396,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.357.478.496 6.000 5.559.579,0 5.544.768,0 5.532.608 14.041.344 269.374,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.363.985.120 6.000 5.560.664,0 5.540.320,0 5.528.384 13.435.840 312.470,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.340.137.760 6.000 5.556.689,0 5.541.568,0 5.525.312 13.443.072 266.503,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.352.984.288 6.000 5.558.830,0 5.544.864,0 5.532.160 13.433.184 234.260,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.298.689.952 6.000 5.549.781,0 5.541.216,0 5.529.696 13.433.120 180.542,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.322.985.472 6.000 5.553.830,0 5.541.696,0 5.530.624 13.431.744 230.628,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.455.765.856 6.000 5.575.961,0 5.544.224,0 5.531.872 13.441.600 303.813,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.379.266.240 6.000 5.563.211,0 5.545.184,0 5.531.776 13.437.056 290.030,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.377.617.024 6.000 5.562.936,0 5.544.640,0 5.531.936 13.443.776 249.332,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.343.561.792 6.000 5.557.260,0 5.543.616,0 5.532.064 14.577.952 267.899,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.364.588.768 6.000 5.560.764,0 5.543.680,0 5.526.816 15.359.136 287.619,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.342.598.176 6.000 5.557.099,0 5.542.176,0 5.530.528 13.431.584 258.660,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 32.948.781.184 6.000 5.491.463,0 5.471.360,0 5.459.616 13.435.616 309.903,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.340.150.752 6.000 5.556.691,0 5.541.248,0 5.528.288 14.039.296 280.748,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.324.537.728 6.000 5.554.089,0 5.543.168,0 5.529.824 13.442.720 204.436,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.349.543.648 6.000 5.558.257,0 5.544.864,0 5.532.672 14.002.496 248.634,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.328.155.488 6.000 5.554.692,0 5.544.544,0 5.532.992 13.432.096 211.286,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.396.090.368 6.000 5.566.015,0 5.544.480,0 5.531.200 13.440.768 305.589,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 32.930.936.256 6.000 5.488.489,0 5.472.576,0 5.458.528 13.444.512 246.374,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.344.009.248 6.000 5.557.334,0 5.545.152,0 5.531.040 14.831.520 246.831,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.360.511.296 6.000 5.560.085,0 5.544.352,0 5.531.488 14.067.808 285.123,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.435.371.392 6.000 5.572.561,0 5.542.208,0 5.529.408 16.500.480 401.068,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.339.293.824 6.000 5.556.549,0 5.544.160,0 5.525.600 13.432.128 229.727,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.359.426.624 6.000 5.559.904,0 5.544.992,0 5.531.424 13.439.104 263.583,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 32.916.686.752 6.000 5.486.114,0 5.474.688,0 5.459.584 13.437.728 229.295,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.321.234.880 6.000 5.553.539,0 5.542.400,0 5.526.976 13.431.936 232.444,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.316.106.976 6.000 5.552.684,0 5.541.088,0 5.528.288 13.434.624 233.274,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.341.994.624 6.000 5.556.999,0 5.543.968,0 5.529.472 13.439.008 244.913,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.369.044.256 6.000 5.561.507,0 5.544.768,0 5.532.288 13.438.496 218.990,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.315.744.160 6.000 5.552.624,0 5.543.392,0 5.529.504 13.432.768 189.446,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.363.242.944 6.000 5.560.540,0 5.543.584,0 5.530.784 15.334.944 283.983,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.387.806.912 6.000 5.564.634,0 5.545.344,0 5.531.264 16.489.408 326.709,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.376.160.416 6.000 5.562.693,0 5.543.456,0 5.528.928 15.377.664 297.732,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.326.631.872 6.000 5.554.438,0 5.542.624,0 5.528.000 13.440.448 229.876,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.379.599.584 6.000 5.563.266,0 5.543.264,0 5.531.328 13.434.752 259.983,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.341.888.960 6.000 5.556.981,0 5.544.096,0 5.531.776 13.433.920 204.491,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 32.922.944.800 6.000 5.487.157,0 5.474.144,0 5.457.728 13.430.912 236.287,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 32.985.760.992 6.000 5.497.626,0 5.473.824,0 5.459.072 13.437.600 228.846,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.360.018.400 6.000 5.560.003,0 5.541.792,0 5.528.992 14.081.536 290.901,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.322.040.480 6.000 5.553.673,0 5.542.432,0 5.531.072 13.441.120 216.778,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.400.445.728 6.000 5.566.741,0 5.542.688,0 5.528.672 15.341.600 370.098,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.327.855.680 6.000 5.554.642,0 5.542.752,0 5.530.080 13.431.072 219.950,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.464.475.808 6.000 5.577.412,0 5.542.496,0 5.528.832 16.447.104 428.822,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.317.805.600 6.000 5.552.967,0 5.541.984,0 5.529.696 13.439.616 216.977,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.032.581.536 6.000 5.505.430,0 5.474.688,0 5.460.320 13.437.984 350.438,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.337.189.792 6.000 5.556.198,0 5.542.816,0 5.529.600 13.438.496 197.247,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.454.502.048 6.000 5.575.750,0 5.543.072,0 5.529.760 15.310.656 420.828,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 32.920.531.616 6.000 5.486.755,0 5.471.232,0 5.456.832 13.433.600 197.694,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.371.430.624 6.000 5.561.905,0 5.545.824,0 5.532.192 13.437.088 272.559,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 32.972.615.584 6.000 5.495.435,0 5.476.000,0 5.457.792 13.434.688 219.290,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.358.699.424 6.000 5.559.783,0 5.545.600,0 5.528.928 13.977.056 258.719,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 32.965.950.752 6.000 5.494.325,0 5.475.040,0 5.457.696 13.437.312 224.190,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.434.021.376 6.000 5.572.336,0 5.544.384,0 5.532.384 11.173.024 275.463,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.375.576.320 6.000 5.562.596,0 5.540.896,0 5.529.696 13.436.032 325.306,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.336.353.568 6.000 5.556.058,0 5.543.744,0 5.530.816 14.019.936 244.892,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.324.650.112 6.000 5.554.108,0 5.541.968,0 5.528.864 13.426.368 227.973,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.306.844.480 6.000 5.551.140,0 5.540.960,0 5.526.752 13.431.360 212.856,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 32.933.381.920 6.000 5.488.897,0 5.475.904,0 5.458.720 13.438.272 232.621,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.362.163.616 6.000 5.560.360,0 5.544.352,0 5.528.736 14.130.208 283.639,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.541.560.032 6.000 5.590.260,0 5.544.000,0 5.531.904 13.437.984 487.713,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.370.786.400 6.000 5.561.797,0 5.543.168,0 5.530.208 14.061.888 310.947,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.314.639.776 6.000 5.552.440,0 5.543.328,0 5.530.656 13.446.336 187.949,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.472.759.904 6.000 5.578.793,0 5.541.376,0 5.524.544 13.754.144 445.761,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.133.182.336 6.000 5.522.197,0 5.477.632,0 5.456.096 13.434.880 236.577,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 32.920.305.120 6.000 5.486.717,0 5.473.264,0 5.458.176 19.690.720 275.568,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.305.180.960 6.000 5.550.863,0 5.541.712,0 5.529.152 13.433.472 196.669,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.343.193.792 6.000 5.557.199,0 5.542.816,0 5.530.240 15.210.304 282.588,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.324.524.416 6.000 5.554.087,0 5.543.616,0 5.528.800 13.444.928 212.243,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.635.116.448 6.000 5.605.852,0 5.545.344,0 5.529.792 13.443.808 457.391,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.349.171.104 6.000 5.558.195,0 5.543.040,0 5.530.528 13.428.512 260.882,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.358.660.128 6.000 5.559.776,0 5.544.000,0 5.529.632 15.139.584 267.693,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.343.634.336 6.000 5.557.272,0 5.543.968,0 5.530.880 13.439.744 236.327,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.360.811.264 6.000 5.560.135,0 5.543.648,0 5.531.392 13.436.096 258.477,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.353.475.712 6.000 5.558.912,0 5.544.288,0 5.529.024 13.434.560 213.724,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 32.947.402.848 6.000 5.491.233,0 5.474.688,0 5.459.072 13.436.000 270.495,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.467.936.288 6.000 5.577.989,0 5.545.408,0 5.533.120 16.424.832 425.802,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.348.203.072 6.000 5.558.033,0 5.545.376,0 5.532.192 13.432.576 231.163,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 32.987.423.968 6.000 5.497.904,0 5.473.088,0 5.456.704 13.430.912 341.271,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.365.972.480 6.000 5.560.995,0 5.544.512,0 5.529.056 14.030.336 260.960,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.376.331.712 6.000 5.562.722,0 5.543.040,0 5.528.480 16.813.408 332.243,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.317.340.000 6.000 5.552.890,0 5.541.952,0 5.529.792 13.437.312 217.347,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.371.144.384 6.000 5.561.857,0 5.542.496,0 5.530.624 13.432.480 254.830,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 32.947.169.408 6.000 5.491.194,0 5.474.368,0 5.458.144 13.441.888 191.719,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.340.333.344 6.000 5.556.722,0 5.545.856,0 5.532.704 13.432.608 224.917,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.363.408.576 6.000 5.560.568,0 5.545.280,0 5.534.432 13.440.704 248.525,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.367.198.208 6.000 5.561.199,0 5.545.056,0 5.532.672 13.430.016 276.836,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.330.787.840 6.000 5.555.131,0 5.543.872,0 5.529.696 14.070.688 234.792,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.371.881.440 6.000 5.561.980,0 5.546.656,0 5.532.960 13.436.640 265.720,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.447.942.848 6.000 5.574.657,0 5.545.632,0 5.529.088 13.434.368 358.929,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.350.447.744 6.000 5.558.408,0 5.543.840,0 5.532.000 13.432.832 258.587,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.385.621.184 6.000 5.564.270,0 5.546.240,0 5.531.424 13.434.784 295.726,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.347.380.480 6.000 5.557.896,0 5.543.552,0 5.529.536 13.443.296 256.145,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.348.477.216 6.000 5.558.079,0 5.545.216,0 5.533.664 13.441.056 235.434,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.364.010.176 6.000 5.560.668,0 5.544.288,0 5.529.568 13.432.320 268.075,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.030.590.272 6.000 5.505.098,0 5.472.928,0 5.457.952 13.437.440 232.232,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.332.996.128 6.000 5.555.499,0 5.543.136,0 5.531.296 13.430.048 233.380,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.352.097.344 6.000 5.558.682,0 5.545.504,0 5.532.032 13.435.968 234.930,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.475.173.952 6.000 5.579.195,0 5.548.256,0 5.534.528 13.437.184 391.135,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.398.921.632 6.000 5.566.486,0 5.547.040,0 5.533.088 13.439.136 234.540,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.322.551.616 6.000 5.553.758,0 5.544.384,0 5.530.464 13.434.240 199.886,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.413.639.296 6.000 5.568.939,0 5.546.208,0 5.533.696 13.436.032 285.468,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.335.589.600 6.000 5.555.931,0 5.545.952,0 5.532.000 13.436.192 198.205,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.021.524.576 6.000 5.503.587,0 5.475.648,0 5.458.368 13.429.984 244.410,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.343.097.632 6.000 5.557.182,0 5.545.920,0 5.532.256 13.438.880 220.808,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.337.198.816 6.000 5.556.199,0 5.544.992,0 5.532.032 13.442.112 207.794,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 32.923.312.416 6.000 5.487.218,0 5.477.152,0 5.459.232 13.445.536 205.777,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.471.516.320 6.000 5.578.586,0 5.546.272,0 5.530.816 16.435.232 430.818,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.375.391.904 6.000 5.562.565,0 5.543.840,0 5.530.208 15.339.296 304.325,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.387.899.424 6.000 5.564.649,0 5.546.752,0 5.534.784 15.279.424 291.811,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.359.951.264 6.000 5.559.991,0 5.545.280,0 5.531.456 13.435.840 258.110,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.329.302.432 6.000 5.554.883,0 5.542.752,0 5.528.608 13.435.232 232.010,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.370.629.152 6.000 5.561.771,0 5.547.600,0 5.534.720 13.434.048 233.331,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.385.476.608 6.000 5.564.246,0 5.548.224,0 5.532.896 13.436.128 263.452,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.339.530.880 6.000 5.556.588,0 5.547.200,0 5.534.016 13.437.824 202.189,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.358.568.672 6.000 5.559.761,0 5.546.976,0 5.534.080 13.762.720 251.194,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.356.664.352 6.000 5.559.444,0 5.546.784,0 5.534.336 13.434.272 223.097,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.360.635.616 6.000 5.560.105,0 5.543.744,0 5.532.864 13.433.472 267.416,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.321.572.416 6.000 5.553.595,0 5.546.336,0 5.533.504 15.393.248 184.767,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.004.332.576 6.000 5.500.722,0 5.474.144,0 5.458.304 13.440.224 304.145,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.350.579.232 6.000 5.558.429,0 5.545.728,0 5.531.584 16.661.408 262.236,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.472.506.752 6.000 5.578.751,0 5.545.216,0 5.532.096 13.759.072 406.917,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.472.685.440 6.000 5.578.780,0 5.543.168,0 5.530.432 13.437.984 399.761,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.327.638.048 6.000 5.554.606,0 5.545.728,0 5.534.336 13.436.768 194.333,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.451.979.904 6.000 5.575.330,0 5.545.024,0 5.530.912 13.432.608 389.148,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.442.772.416 6.000 5.573.795,0 5.543.072,0 5.530.688 13.430.432 271.369,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.354.757.600 6.000 5.559.126,0 5.546.496,0 5.527.392 15.355.680 255.351,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.325.982.656 6.000 5.554.330,0 5.543.936,0 5.532.192 13.436.608 203.611,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 32.921.730.528 6.000 5.486.955,0 5.473.824,0 5.458.592 13.439.520 229.121,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.329.154.848 6.000 5.554.859,0 5.544.960,0 5.532.448 13.433.824 208.976,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.399.211.328 6.000 5.566.535,0 5.543.648,0 5.529.536 14.021.792 297.040,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.372.559.424 6.000 5.562.093,0 5.546.720,0 5.532.064 13.436.288 255.008,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.339.875.072 6.000 5.556.645,0 5.546.528,0 5.533.376 13.438.112 210.237,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.351.741.984 6.000 5.558.623,0 5.546.752,0 5.533.184 13.439.680 223.762,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
46,0 33.405.169.856 6.000 5.567.528,0 5.547.616,0 5.532.544 13.436.736 282.526,0 CUDA_KERNEL cuda_compute_flux(int, int *, double *, double *, double *)
